adjective,category,created_at,id,modifier,name,price
,apparatus,2013-10-24 08:43:09,3907.0,,apparatus,300.0
miniature,apparatus,2014-01-29 19:28:08,2434.0,storage_unit,miniature apparatus storage_unit,412.50000000000006
analog,dongle,2013-09-11 13:06:23,3514.0,carrying_case,analog dongle carrying_case,16.2
extra-strength,gadget,2013-12-17 12:45:45,1982.0,wrapper,extra-strength gadget wrapper,71.2
analog,gadget,2014-02-16 07:15:29,126.0,wrapper,analog gadget wrapper,32.04
reflective,device,2013-07-04 04:56:33,607.0,storage_unit,reflective device storage_unit,162.5
organic,mechanism,2013-07-12 14:34:27,3490.0,refill,organic mechanism refill,18.0
,apparatus,2013-06-12 05:49:57,1347.0,,apparatus,300.0
aerodynamic,tool,2013-03-05 01:09:16,2683.0,warmer,aerodynamic tool warmer,38.5
prize-winning,tool,2013-03-26 07:32:20,534.0,warmer,prize-winning tool warmer,30.250000000000007
,tool,2013-11-17 05:21:39,3945.0,,tool,25.0
prize-winning,apparatus,2013-04-25 14:48:57,1656.0,warmer,prize-winning apparatus warmer,363.00000000000006
prize-winning,gadget,2014-01-07 04:14:58,2322.0,wrapper,prize-winning gadget wrapper,39.160000000000004
analog,module,2014-01-03 05:36:23,1466.0,opener,analog module opener,45.0
aerodynamic,mechanism,2013-07-31 14:32:46,7.0,warmer,aerodynamic mechanism warmer,23.099999999999998
glossy,device,2013-11-12 22:36:21,3013.0,how-to-manual,glossy device how-to-manual,0.0
industrial-strength,apparatus,2014-02-05 12:18:01,3658.0,,industrial-strength apparatus,900.0
fuzzy,gadget,2013-04-07 10:50:46,2606.0,charger,fuzzy gadget charger,17.8
glossy,gadget,2013-09-05 15:15:48,973.0,opener,glossy gadget opener,53.4
fuzzy,tool,2014-01-20 09:11:25,1654.0,how-to-manual,fuzzy tool how-to-manual,0.0
matte,module,2013-10-10 06:46:59,3464.0,refill,matte module refill,100.0
organic,tool,2013-04-01 19:52:09,2000.0,warmer,organic tool warmer,41.25000000000001
fuzzy,instrument,2013-03-21 05:16:07,3965.0,,fuzzy instrument,44.0
reflective,device,2013-12-09 23:13:10,1350.0,,reflective device,65.0
fuzzy,module,2014-01-27 00:37:27,565.0,cleaner,fuzzy module cleaner,60.0
organic,dongle,2013-12-05 14:39:46,2652.0,,organic dongle,45.0
matte,instrument,2013-07-01 18:08:53,264.0,carrying_case,matte instrument carrying_case,33.0
analog,widget,2013-02-28 15:31:00,106.0,carrying_case,analog widget carrying_case,1.6199999999999999
prize-winning,gadget,2013-11-15 17:41:18,1099.0,,prize-winning gadget,97.9
organic,device,2014-02-02 15:52:18,650.0,opener,organic device opener,37.5
,contraption,2013-05-28 03:13:31,153.0,how-to-manual,contraption how-to-manual,0.0
analog,widget,2013-03-05 17:22:21,974.0,,analog widget,2.7
industrial-strength,device,2013-09-10 11:24:45,236.0,cleaner,industrial-strength device cleaner,90.0
industrial-strength,contraption,2013-06-03 16:53:51,1733.0,refill,industrial-strength contraption refill,600.0
reflective,device,2013-05-22 19:20:04,9.0,how-to-manual,reflective device how-to-manual,0.0
fuzzy,widget,2013-12-27 03:26:09,3863.0,cleaner,fuzzy widget cleaner,1.7999999999999998
glossy,widget,2013-07-20 22:43:21,2285.0,,glossy widget,3.5999999999999996
glossy,module,2013-12-21 15:28:44,3940.0,carrying_case,glossy module carrying_case,72.0
industrial-strength,gadget,2013-09-09 21:14:44,181.0,storage_unit,industrial-strength gadget storage_unit,667.5
extra-strength,module,2013-09-10 11:33:41,2688.0,storage_unit,extra-strength module storage_unit,500.0
glossy,gadget,2013-06-23 09:43:15,2307.0,storage_unit,glossy gadget storage_unit,267.0
aerodynamic,instrument,2013-05-13 18:34:28,2500.0,,aerodynamic instrument,61.599999999999994
,dongle,2013-04-11 05:26:34,3511.0,how-to-manual,dongle how-to-manual,0.0
extra-strength,device,2013-05-29 16:13:24,755.0,wrapper,extra-strength device wrapper,40.0
matte,apparatus,2013-12-06 10:43:02,3689.0,how-to-manual,matte apparatus how-to-manual,0.0
reflective,contraption,2013-10-26 04:03:09,2016.0,how-to-manual,reflective contraption how-to-manual,0.0
glossy,module,2013-12-21 20:07:53,2848.0,charger,glossy module charger,24.0
prize-winning,apparatus,2013-04-10 19:33:31,355.0,refill,prize-winning apparatus refill,264.0
miniature,device,2013-03-04 01:11:26,931.0,cleaner,miniature device cleaner,16.5
rechargable,module,2013-09-01 12:29:09,3515.0,how-to-manual,rechargable module how-to-manual,0.0
,apparatus,2014-02-10 13:17:04,1493.0,charger,apparatus charger,60.0
extra-strength,mechanism,2013-11-09 06:23:33,3313.0,opener,extra-strength mechanism opener,15.0
,tool,2013-11-04 12:15:20,4.0,storage_unit,tool storage_unit,62.5
analog,contraption,2013-10-23 22:10:37,3832.0,,analog contraption,225.0
organic,mechanism,2013-07-16 16:49:06,3890.0,storage_unit,organic mechanism storage_unit,56.25
aerodynamic,apparatus,2013-06-01 18:34:03,2867.0,,aerodynamic apparatus,420.0
prize-winning,mechanism,2013-09-26 02:37:34,428.0,storage_unit,prize-winning mechanism storage_unit,41.25
fuzzy,tool,2013-03-05 18:04:44,1036.0,,fuzzy tool,25.0
reflective,dongle,2013-08-25 02:47:16,1703.0,,reflective dongle,39.0
glossy,tool,2013-10-11 13:25:03,1443.0,cleaner,glossy tool cleaner,18.0
reflective,apparatus,2013-07-15 15:05:27,52.0,opener,reflective apparatus opener,195.0
matte,apparatus,2013-06-05 23:01:36,1781.0,opener,matte apparatus opener,187.5
prize-winning,widget,2013-10-25 19:48:59,377.0,opener,prize-winning widget opener,1.6500000000000001
industrial-strength,gadget,2013-09-30 13:02:22,437.0,cleaner,industrial-strength gadget cleaner,160.2
extra-strength,apparatus,2013-09-07 19:00:38,1540.0,wrapper,extra-strength apparatus wrapper,240.0
organic,instrument,2013-07-18 09:18:06,98.0,,organic instrument,66.0
prize-winning,device,2013-02-25 06:32:31,2484.0,charger,prize-winning device charger,11.0
,mechanism,2013-05-19 17:25:27,71.0,charger,mechanism charger,3.0
rechargable,widget,2014-02-20 19:12:46,3097.0,,rechargable widget,3.9000000000000004
industrial-strength,contraption,2013-06-15 17:29:21,318.0,how-to-manual,industrial-strength contraption how-to-manual,0.0
fuzzy,mechanism,2013-04-06 19:47:04,2457.0,storage_unit,fuzzy mechanism storage_unit,37.5
extra-strength,contraption,2014-01-11 12:07:38,395.0,,extra-strength contraption,500.0
prize-winning,module,2013-10-30 13:35:36,1970.0,how-to-manual,prize-winning module how-to-manual,0.0
aerodynamic,device,2013-12-13 16:14:40,17.0,wrapper,aerodynamic device wrapper,28.0
fuzzy,device,2013-09-21 22:17:34,1862.0,,fuzzy device,50.0
,device,2013-10-22 13:54:47,1899.0,opener,device opener,25.0
fuzzy,module,2013-03-25 09:02:49,2058.0,opener,fuzzy module opener,50.0
prize-winning,gadget,2013-04-25 16:30:19,3660.0,,prize-winning gadget,97.9
extra-strength,device,2014-01-29 10:38:36,2578.0,charger,extra-strength device charger,20.0
matte,widget,2013-02-25 09:32:28,1836.0,,matte widget,3.75
matte,instrument,2014-02-17 11:12:56,3143.0,opener,matte instrument opener,27.5
organic,contraption,2013-03-31 22:23:59,3241.0,storage_unit,organic contraption storage_unit,937.5
organic,instrument,2013-07-31 04:45:04,2677.0,storage_unit,organic instrument storage_unit,165.0
reflective,dongle,2014-02-14 08:56:15,1746.0,,reflective dongle,39.0
reflective,module,2013-10-18 20:18:45,1472.0,,reflective module,130.0
glossy,widget,2013-05-13 07:05:00,3935.0,charger,glossy widget charger,0.7200000000000001
matte,module,2013-04-29 09:59:10,1092.0,wrapper,matte module wrapper,50.0
aerodynamic,module,2013-12-09 03:11:57,2921.0,warmer,aerodynamic module warmer,154.0
digital,module,2013-08-09 23:13:23,1797.0,,digital module,110.00000000000001
digital,widget,2013-08-27 11:06:11,282.0,how-to-manual,digital widget how-to-manual,0.0
digital,contraption,2013-06-10 13:57:42,3202.0,opener,digital contraption opener,137.5
reflective,mechanism,2014-02-21 15:25:46,198.0,,reflective mechanism,19.5
glossy,device,2013-03-21 05:04:07,2730.0,,glossy device,60.0
industrial-strength,tool,2013-10-03 15:39:56,2093.0,opener,industrial-strength tool opener,37.5
rechargable,instrument,2013-11-20 03:56:01,1924.0,cleaner,rechargable instrument cleaner,34.32
,contraption,2013-03-25 09:21:25,2447.0,,contraption,250.0
extra-strength,apparatus,2013-11-10 13:02:05,1322.0,,extra-strength apparatus,600.0
extra-strength,mechanism,2013-12-09 05:27:45,1941.0,refill,extra-strength mechanism refill,24.0
extra-strength,contraption,2013-07-22 11:04:49,1680.0,opener,extra-strength contraption opener,250.0
extra-strength,instrument,2013-11-28 00:31:34,1568.0,,extra-strength instrument,88.0
extra-strength,dongle,2013-12-01 15:17:03,3578.0,,extra-strength dongle,60.0
reflective,contraption,2014-01-16 17:36:38,3468.0,,reflective contraption,325.0
digital,device,2013-10-11 16:37:09,3266.0,warmer,digital device warmer,60.500000000000014
aerodynamic,contraption,2013-09-17 23:07:11,2140.0,cleaner,aerodynamic contraption cleaner,210.0
glossy,gadget,2013-08-06 22:31:33,2734.0,,glossy gadget,106.8
,mechanism,2013-06-22 01:40:09,2789.0,,mechanism,15.0
aerodynamic,dongle,2014-01-30 22:03:41,3559.0,how-to-manual,aerodynamic dongle how-to-manual,0.0
miniature,mechanism,2014-01-27 08:08:41,1.0,warmer,miniature mechanism warmer,9.075000000000001
rechargable,mechanism,2013-06-21 23:59:07,1471.0,carrying_case,rechargable mechanism carrying_case,11.700000000000001
miniature,gadget,2014-01-18 10:20:32,2411.0,,miniature gadget,48.95
analog,widget,2013-09-08 12:10:37,2415.0,cleaner,analog widget cleaner,1.6199999999999999
glossy,gadget,2013-08-30 16:46:00,785.0,storage_unit,glossy gadget storage_unit,267.0
,instrument,2013-10-08 09:24:38,1104.0,,instrument,44.0
miniature,apparatus,2013-06-30 00:48:04,3258.0,warmer,miniature apparatus warmer,181.50000000000003
fuzzy,mechanism,2013-07-23 20:48:15,1565.0,charger,fuzzy mechanism charger,3.0
,contraption,2013-12-24 15:56:47,327.0,warmer,contraption warmer,275.0
reflective,tool,2013-11-16 06:09:52,3410.0,,reflective tool,32.5
,contraption,2013-08-21 10:36:39,2070.0,cleaner,contraption cleaner,150.0
glossy,instrument,2014-01-22 07:44:05,308.0,how-to-manual,glossy instrument how-to-manual,0.0
,apparatus,2014-02-24 06:24:46,1399.0,,apparatus,300.0
miniature,instrument,2013-09-23 06:56:38,3321.0,,miniature instrument,24.200000000000003
,module,2013-06-13 02:36:26,2099.0,charger,module charger,20.0
glossy,dongle,2014-01-08 17:57:37,2219.0,storage_unit,glossy dongle storage_unit,90.0
reflective,device,2013-04-23 21:04:03,2646.0,refill,reflective device refill,52.0
matte,gadget,2013-03-21 23:46:01,287.0,,matte gadget,111.25
reflective,instrument,2013-04-23 11:41:02,2842.0,,reflective instrument,57.2
organic,module,2013-08-19 08:28:10,1544.0,storage_unit,organic module storage_unit,375.0
miniature,instrument,2013-08-12 14:46:23,2151.0,,miniature instrument,24.200000000000003
matte,gadget,2013-09-17 10:25:48,1070.0,,matte gadget,111.25
analog,instrument,2013-04-15 18:01:29,654.0,warmer,analog instrument warmer,43.56000000000001
matte,module,2013-03-10 15:13:22,3037.0,storage_unit,matte module storage_unit,312.5
rechargable,dongle,2013-03-11 07:58:37,2299.0,,rechargable dongle,39.0
aerodynamic,tool,2013-05-17 12:32:34,3052.0,how-to-manual,aerodynamic tool how-to-manual,0.0
rechargable,apparatus,2013-09-03 02:33:54,1119.0,carrying_case,rechargable apparatus carrying_case,234.0
extra-strength,device,2013-04-22 04:16:07,2719.0,,extra-strength device,100.0
,tool,2013-11-06 04:56:03,222.0,warmer,tool warmer,27.500000000000004
prize-winning,gadget,2014-01-10 17:00:27,3729.0,wrapper,prize-winning gadget wrapper,39.160000000000004
glossy,instrument,2014-02-01 04:42:46,2581.0,,glossy instrument,52.8
reflective,dongle,2013-07-30 21:58:19,2082.0,charger,reflective dongle charger,7.800000000000001
organic,contraption,2013-03-05 21:12:25,3540.0,refill,organic contraption refill,300.0
fuzzy,dongle,2013-08-29 10:11:06,2460.0,cleaner,fuzzy dongle cleaner,18.0
,widget,2013-12-16 04:03:12,2703.0,warmer,widget warmer,3.3000000000000003
reflective,device,2013-06-07 01:19:06,3964.0,storage_unit,reflective device storage_unit,162.5
fuzzy,tool,2013-08-20 08:58:28,2882.0,,fuzzy tool,25.0
rechargable,widget,2013-07-31 14:54:44,124.0,carrying_case,rechargable widget carrying_case,2.34
,gadget,2013-03-20 21:02:47,3167.0,charger,gadget charger,17.8
aerodynamic,tool,2013-11-20 09:16:19,2772.0,storage_unit,aerodynamic tool storage_unit,87.5
reflective,dongle,2013-04-01 12:13:22,3533.0,refill,reflective dongle refill,31.200000000000003
aerodynamic,gadget,2014-02-20 14:46:09,1320.0,storage_unit,aerodynamic gadget storage_unit,311.5
analog,tool,2014-01-04 05:13:58,452.0,storage_unit,analog tool storage_unit,56.25
organic,tool,2014-01-16 07:30:29,3224.0,,organic tool,37.5
glossy,tool,2013-05-01 20:03:03,873.0,,glossy tool,30.0
miniature,apparatus,2013-09-07 09:02:22,3712.0,cleaner,miniature apparatus cleaner,99.00000000000001
prize-winning,tool,2013-12-03 00:05:27,297.0,wrapper,prize-winning tool wrapper,11.0
analog,device,2013-12-13 10:35:47,2375.0,opener,analog device opener,22.5
prize-winning,mechanism,2013-08-27 22:41:50,1410.0,refill,prize-winning mechanism refill,13.200000000000001
digital,mechanism,2014-01-28 22:26:31,3293.0,cleaner,digital mechanism cleaner,9.9
organic,module,2013-10-09 19:08:55,548.0,charger,organic module charger,30.0
matte,dongle,2013-03-14 08:54:45,1853.0,,matte dongle,37.5
fuzzy,instrument,2013-06-06 10:22:24,2573.0,cleaner,fuzzy instrument cleaner,26.4
fuzzy,module,2013-05-17 04:58:07,1676.0,warmer,fuzzy module warmer,110.00000000000001
miniature,mechanism,2013-12-07 11:32:49,1175.0,warmer,miniature mechanism warmer,9.075000000000001
analog,contraption,2013-03-31 06:31:56,2072.0,wrapper,analog contraption wrapper,90.0
matte,module,2013-03-31 16:21:46,3323.0,warmer,matte module warmer,137.50000000000003
fuzzy,dongle,2013-06-29 05:11:01,2349.0,charger,fuzzy dongle charger,6.0
reflective,device,2013-09-09 02:21:19,2638.0,wrapper,reflective device wrapper,26.0
matte,tool,2013-04-20 21:24:56,3067.0,warmer,matte tool warmer,34.37500000000001
extra-strength,contraption,2014-01-09 15:49:43,781.0,opener,extra-strength contraption opener,250.0
industrial-strength,gadget,2013-09-29 21:41:05,2288.0,,industrial-strength gadget,267.0
organic,module,2013-06-18 19:52:52,1830.0,,organic module,150.0
glossy,dongle,2013-04-19 18:49:57,559.0,charger,glossy dongle charger,7.199999999999999
reflective,mechanism,2013-11-07 03:38:16,3364.0,,reflective mechanism,19.5
rechargable,contraption,2013-09-16 07:25:41,1900.0,how-to-manual,rechargable contraption how-to-manual,0.0
industrial-strength,gadget,2014-01-29 16:26:47,1337.0,charger,industrial-strength gadget charger,53.400000000000006
reflective,contraption,2013-12-23 16:35:59,2362.0,warmer,reflective contraption warmer,357.5
digital,apparatus,2013-05-17 20:16:53,3526.0,,digital apparatus,330.0
prize-winning,apparatus,2013-11-02 17:32:09,2452.0,carrying_case,prize-winning apparatus carrying_case,198.00000000000003
aerodynamic,dongle,2013-12-13 02:38:16,442.0,,aerodynamic dongle,42.0
extra-strength,module,2013-12-11 20:51:45,846.0,cleaner,extra-strength module cleaner,120.0
miniature,module,2013-11-21 05:09:08,159.0,,miniature module,55.00000000000001
analog,widget,2013-09-01 13:10:01,3731.0,wrapper,analog widget wrapper,1.0800000000000003
industrial-strength,contraption,2013-04-11 02:43:10,3847.0,,industrial-strength contraption,750.0
organic,contraption,2013-03-22 19:36:02,3677.0,warmer,organic contraption warmer,412.5
rechargable,apparatus,2013-05-26 10:58:19,3691.0,,rechargable apparatus,390.0
matte,mechanism,2013-04-03 05:38:18,1275.0,,matte mechanism,18.75
industrial-strength,module,2013-12-09 22:42:36,241.0,how-to-manual,industrial-strength module how-to-manual,0.0
aerodynamic,module,2013-06-11 10:31:30,3605.0,,aerodynamic module,140.0
prize-winning,contraption,2013-05-15 10:19:33,2075.0,,prize-winning contraption,275.0
rechargable,widget,2013-11-11 16:25:56,140.0,cleaner,rechargable widget cleaner,2.34
,gadget,2014-02-16 04:07:10,163.0,cleaner,gadget cleaner,53.4
matte,instrument,2014-01-22 03:20:05,2017.0,refill,matte instrument refill,44.0
industrial-strength,instrument,2013-08-15 19:21:32,404.0,charger,industrial-strength instrument charger,26.400000000000002
extra-strength,tool,2013-09-29 21:17:03,1818.0,,extra-strength tool,50.0
miniature,widget,2014-01-27 00:24:24,1813.0,wrapper,miniature widget wrapper,0.6600000000000001
industrial-strength,tool,2013-05-13 12:50:27,2555.0,opener,industrial-strength tool opener,37.5
organic,tool,2013-04-20 12:55:50,3114.0,cleaner,organic tool cleaner,22.5
prize-winning,contraption,2013-04-13 17:18:42,1031.0,carrying_case,prize-winning contraption carrying_case,165.0
extra-strength,dongle,2013-09-25 01:12:08,1456.0,charger,extra-strength dongle charger,12.0
,tool,2013-10-09 23:58:28,1265.0,wrapper,tool wrapper,10.0
,dongle,2013-08-20 10:03:33,1103.0,wrapper,dongle wrapper,12.0
digital,contraption,2014-02-21 10:05:41,364.0,carrying_case,digital contraption carrying_case,165.0
matte,widget,2013-12-16 15:13:49,2922.0,refill,matte widget refill,3.0000000000000004
,device,2013-12-06 05:22:27,2083.0,cleaner,device cleaner,30.0
industrial-strength,widget,2013-04-08 01:54:37,3524.0,refill,industrial-strength widget refill,7.200000000000001
miniature,widget,2013-02-27 16:12:46,299.0,how-to-manual,miniature widget how-to-manual,0.0
,instrument,2013-06-18 22:43:11,1148.0,charger,instrument charger,8.8
extra-strength,mechanism,2014-01-23 09:25:46,1077.0,how-to-manual,extra-strength mechanism how-to-manual,0.0
aerodynamic,tool,2013-04-19 23:09:09,267.0,refill,aerodynamic tool refill,28.0
extra-strength,gadget,2014-01-14 14:07:38,3704.0,opener,extra-strength gadget opener,89.0
aerodynamic,dongle,2013-11-14 21:58:46,3774.0,,aerodynamic dongle,42.0
aerodynamic,mechanism,2013-09-27 10:54:30,1929.0,carrying_case,aerodynamic mechanism carrying_case,12.6
rechargable,dongle,2013-08-29 01:28:43,959.0,,rechargable dongle,39.0
reflective,instrument,2013-11-27 15:35:33,3866.0,opener,reflective instrument opener,28.6
miniature,contraption,2013-09-06 15:25:36,326.0,storage_unit,miniature contraption storage_unit,343.75
,instrument,2014-01-19 06:59:36,975.0,opener,instrument opener,22.0
,gadget,2013-02-25 02:08:18,1115.0,storage_unit,gadget storage_unit,222.5
miniature,dongle,2013-04-21 21:19:58,2019.0,charger,miniature dongle charger,3.3000000000000003
,tool,2013-10-20 23:48:35,1257.0,warmer,tool warmer,27.500000000000004
rechargable,gadget,2013-08-05 11:06:47,2859.0,cleaner,rechargable gadget cleaner,69.42
